_id,Summary
67299dbda23f7e5639814e56,Retrieves an asynchronous response associated with the given execution ID and optionally restores its headers.
67299dbda23f7e5639814e57,Sets the authentication to use an internal user with the specified transport version.
67299dbda23f7e5639814e58,Checks whether the specified action is allowed based on the privileges of any group in the collection.
67299dbda23f7e5639814e59,Validates the given application name using the default validation rules.
67299dbda23f7e5639814e5a,Verifies whether the provided SecureString data matches the given hash using the corresponding hashing algorithm.
67299dbda23f7e5639814e5b,Writes the provided authentication information to the given thread context.
67299dbda23f7e5639814e5c,Generates a salt string using the specified number of log rounds and a cryptographically secure random number generator.
67299dbda23f7e5639814e5d,Generates a salt string using the default number of log2 rounds.
67299dbda23f7e5639814e5e,Checks if the align checkpoints feature is disabled based on the provided settings configuration.
67299dbda23f7e5639814e5f,* Creates a BitSet mask indicating which fields across all input rows are consistently shorter than the specified threshold.
67299dbda23f7e5639814e60,"Computes the Levenshtein distance between two rows of strings, field by field, comparing all fields."
67299dbda23f7e5639814e61,"Calculates and returns an array of match weights, where each weight represents the strength of a matched format based on its compatibility with timestamp matches."
67299dbda23f7e5639814e62,Determines whether a given sample can be considered as text based on the presence of newlines and multiple non-blank lines.
67299dbda23f7e5639814e63,Replaces occurrences of a given pattern in a target list of expressions using a provided replacer function and updates the original expressions accordingly.
67299dbda23f7e5639814e64,Combines a list of QueryBuilder instances into a single BoolQueryBuilder using the specified Clause.
67299dbda23f7e5639814e65,"Returns the given unsigned long value as a Number, handling negative values using two's complement and positive values by adding to the maximum long value plus one."
67299dbda23f7e5639814e66,Counts the number of coordinates at the end of the given array that are identical to the first coordinate.
67299dbda23f7e5639814e67,"Adjusts the circuit breaker by a given delta value, potentially triggering a break if the delta is positive and exceeds the breaker's threshold."
67299dbda23f7e5639814e68,"Returns the median value of a sub-range of an IntBlock, handling both even and odd length ranges to avoid overflow when calculating the average of two middle values."
67299dbda23f7e5639814e69,Checks whether the given rounding strategy can round a value within the specified range without exceeding the maximum number of buckets.
67299dbda23f7e5639814e6a,"Evaluates the input block in ascending order and returns a new block with the maximum value for each position, handling nullable values by replacing them with null."
67299dbda23f7e5639814e6b,Schedules snapshot jobs based on the provided cluster state by iterating over the configured snapshot lifecycles and potentially scheduling a snapshot for each one.
67299dbda23f7e5639814e6c,Generates a set of non-contiguous and non-empty random byte ranges within a specified length.
67299dbda23f7e5639814e6d,Finishes the current operation by acquiring any remaining permits and updating the buffer position to account for the specified number of bytes read.
67299dbda23f7e5639814e6e,Determines whether a node with the specified ID can be safely shut down based on its current state and other relevant system conditions.
67299dbda23f7e5639814e6f,Finishes the reporting process by flushing any pending data and handling potential interruptions.
67299dbda23f7e5639814e70,Vacates the current node by isolating its data feed and marking the associated task as locally aborted with the provided reason.
67299dbda23f7e5639814e71,"Returns the value associated with the common prefix of a given byte array and the current trie, or an empty OptionalInt if no match is found."
67299dbda23f7e5639814e72,Returns an object containing the top transaction IDs from all transactions.
67299dbda23f7e5639814e73,Returns the top item IDs based on the total number of items available.
67299dbda23f7e5639814e74,Returns the logarithm of the probability of obtaining a given number of successes in a binomial distribution.
67299dbda23f7e5639814e75,"Calculates the log probability of a binomial distribution for given number of successes, trials, and probabilities of success and failure."
67299dbda23f7e5639814e76,Checks if this instance was recently refreshed based on the staleness duration and its master status.
67299dbda23f7e5639814e77,Retrieves the estimated memory requirement for an anomaly detector job with the specified job ID.
67299dbda23f7e5639814e78,Retrieves the memory requirement of a data frame analytics job with the specified identifier.
67299dbda23f7e5639814e79,Refreshes the given PersistentTasksCustomMetadata and notifies the provided listener upon completion.
67299dbda23f7e5639814e7a,"Waits for and returns a flush acknowledgement for the specified flush ID, returning null if the operation has failed."
67299dbda23f7e5639814e7b,Builds and returns a new TimeRange object based on the start and end values.
67299dbda23f7e5639814e7c,Deletes all annotations in the system and notifies the provided listener with the result of the operation.
67299dbda23f7e5639814e7d,Persists a given Bucket to the index while removing any nested records and also persists its associated influencers as standalone documents.
67299dbda23f7e5639814e7e,Deletes interim results associated with the specified job ID.
67299dbda23f7e5639814e7f,"Flushes the current state and notifies the provided listener when complete, but does nothing if already closed."
67299dbda23f7e5639814e80,"Tests the inflation of an H3 cell at the coordinate ""8001fffffffffff"" for precisions 0 and 1."
67299dbda23f7e5639814e81,"Sets a single tile in the provided GeoShapeCellValues document, returning 1 if successful or 0 if the tile is not valid at the given precision."
67299dbda23f7e5639814e82,"Checks if the specified bounding box intersects with this object's bounding box, handling cases where the longitude range crosses the antimeridian."
67299dbda23f7e5639814e83,"Determines the spatial relationship between a point and this geometric object, returning a GeoRelation enum value indicating whether they are disjoint or intersect."
67299dbda23f7e5639814e84,"Returns the highest generation number of the given segment files, skipping any files named with the old segments prefix."
67299dbda23f7e5639814e85,"Skips the final output from the given DataInput stream, delegating to the skipOutput method for actual implementation."
67299dbda23f7e5639814e86,Generates a random instance name between 1 and 32 characters long that is valid according to the Name validation rules.
67299dbda23f7e5639814e87,Creates a new user with the run-as role using the provided authorization credentials.
67299dbda23f7e5639814e88,Invalidates all tokens associated with a specific realm and returns the result of the invalidation operation.
67299dbda23f7e5639814e89,"Returns the part number for a given position within a file, based on the file's total size and part size."
67299dbda23f7e5639814e8a,Removes an item from the cache based on the provided cache key.
67299dbda23f7e5639814e8b,Marks the current context as failed with the provided exception and failure message.
67299dbda23f7e5639814e8c,Resolves an expression as root attributes and returns a set of resolved expressions if any changes were made during resolution.
67299dbda23f7e5639814e8d,Returns a FieldAttribute representing a keyword field with the specified name.
67299dbda23f7e5639814e8e,"Increments the translation metric counter when invoked, tracking the occurrence of a translation event."
67299dbda23f7e5639814e8f,Returns a ZonedDateTime representation of the given date string with time set to the start of the day in UTC.
67299dbda23f7e5639814e90,Prints the specified message to the output writer based on the provided verbosity level.
67299dbda23f7e5639814e91,"Converts the current ijk coordinates to geographic coordinates based on the provided face, resolution, and substrate parameters."
67299dbda23f7e5639814e92,Normalizes the current ijk values by subtracting the minimum value from each of them.
67299dbda23f7e5639814e93,Moves to the neighboring position in the specified direction represented by the given digit.
67299dbda23f7e5639814e94,Returns the geographic coordinates corresponding to the current ijk coordinates on the specified face at the given resolution.
67299dbda23f7e5639814e95,Returns the number of H3 children at the specified resolution that would be contained within the given H3 address.
67299dbda23f7e5639814e96,Returns the number of non-intersecting children of a given H3 cell address.
67299dbda23f7e5639814e97,Returns the H3 index of the North Pole at the specified resolution.
67299dbda23f7e5639814e98,Returns the H3 index of the South Pole at the specified resolution.
67299dbda23f7e5639814e99,Returns the maximum latitude reached by a great circle defined by two points on the surface of a sphere.
67299dbda23f7e5639814e9a,Returns the minimum latitude of the great circle defined by the current location and the given LatLng.
67299dbda23f7e5639814e9b,"Converts the current 2D hex coordinates to geographic coordinates based on the provided face, resolution, and substrate."
67299dbda23f7e5639814e9c,Rotates a given H3 index 60 degrees counter-clockwise.
67299dbda23f7e5639814e9d,Consumes a point with the given x and y coordinates to update the internal state.
67299dbda23f7e5639814e9e,Encodes the given string hash into a long value using the default length of the input string.
67299dbda23f7e5639814e9f,Encodes the given longitude and latitude into a string representation with default precision.
67299dbda23f7e5639814ea0,Encodes a geographic location specified by longitude and latitude into a string representation of a geohash at a given precision level.
67299dbda23f7e5639814ea1,Tests the resource lookup when the parent directory of the resource is not a package name.
67299dbda23f7e5639814ea2,Checks the Java version required by the specified JAR file's manifest and reports an error if it exceeds the current Java version.
67299dbda23f7e5639814ea3,Checks if the specified subarray of the given array is ordered and delegates further checks to another method with provided additional values.
67299dbda23f7e5639814ea4,Sorts the array of keys and the corresponding arrays of values in ascending order based on the keys.
67299dbda23f7e5639814ea5,Compresses data using the public compression method.
67299dbda23f7e5639814ea6,Finds the agent jar file in the specified directory or the current working directory if none is provided.
67299dbda23f7e5639814ea7,"Forces the JVM process to stop immediately, throwing an IOException if an error occurs."
67299dbda23f7e5639814ea8,Returns a list of index-compatible versions filtered from all supported versions.
67299dbda23f7e5639814ea9,Asserts that the number of unassigned tasks in a given cluster state matches the expected value.
67299dbda23f7e5639814eaa,Creates a new instance of PersistentTasksClusterService using the provided assignment function.
67299dbda23f7e5639814eab,Returns an Optional containing the underlying Error if the given Throwable or any of its causes/suppressed exceptions is an instance of Error.
67299dbda23f7e5639814eac,Returns a list of paths to shard data files collected from the given data paths.
67299dbda23f7e5639814ead,Initializes the builder as new with the given index metadata.
67299dbda23f7e5639814eae,Cancels the relocation of a given shard and updates its assigned state accordingly.
67299dbda23f7e5639814eaf,Resolves the given set of cluster state expressions into their string representations.
67299dbda23f7e5639814eb0,Determines whether the provided collection of aliases or indices represents all possible values.
67299dbda23f7e5639814eb1,"Closes this resource, waiting up to 30 seconds for any pending operations to complete before releasing all associated system resources."
67299dbda23f7e5639814eb2,"Returns a list of task groups, initializing them first if they have not been built yet."
67299dbda23f7e5639814eb3,Scales down the given value based on the sampling probability if sampling is enabled.
67299dbda23f7e5639814eb4,"Scales up the given value based on the sampling probability, or returns the original value if no sampling is applied."
67299dbda23f7e5639814eb5,"Encodes a given long hash into a string representation in the format of ""z/x/y"" using the parsed z, x, and y values."
67299dbda23f7e5639814eb6,Adds an unbounded-to range aggregation with the specified key and upper bound to the builder.
67299dbda23f7e5639814eb7,Adds an unbounded date range aggregation with the specified key and start date to the builder.
67299dbda23f7e5639814eb8,"Returns a LeafBucketCollector for the given context, potentially updating the competitive bounds changed listener if the queue has reached its maximum size."
67299dbda23f7e5639814eb9,Submits the current task to the specified ClusterService for unbatched processing with a formatted source string indicating the result of the record migration.
67299dbda23f7e5639814eba,Retrieves the value of a field at the specified path as an array of bytes.
67299dbda23f7e5639814ebb,"Returns the retention leases, using default parameters."
67299dbda23f7e5639814ebc,"Returns the retention leases, using default parameters."
67299dbda23f7e5639814ebd,Determines whether the specified string is neither null nor empty.
67299dbda23f7e5639814ebe,Returns a Runnable that preserves the context in which the given command is executed.
67299dbda23f7e5639814ebf,"Immediately stops the countdown and returns true if it was counting down, false otherwise."
67299dbda23f7e5639814ec0,"Checks if a given string matches a specified pattern, with optional case-insensitive comparison."
67299dbda23f7e5639814ec1,Updates dynamic settings by applying the provided settings to the target and storing the changes in the updates builder.
67299dbda23f7e5639814ec2,Formats an InetAddress object into a string representation.
67299dbda23f7e5639814ec3,"Closes the specified CloseableChannel, optionally suppressing any IOException that may occur during the close operation."
67299dbda23f7e5639814ec4,Creates a CompressedXContent instance from the given JSON string.
67299dbda23f7e5639814ec5,Calculates the output network buffer size required based on the given number of plaintext bytes and buffers.
67299dbda23f7e5639814ec6,Calculates the required output buffer space needed to handle the encryption of a given number of plaintext bytes across multiple buffers.
67299dbda23f7e5639814ec7,Converts a byte array to a string representation of an IP address.
67299dbda23f7e5639814ec8,Returns a subset of this string from the specified start index to the specified end index.
67299dbda23f7e5639814ec9,"Compares a portion of the current character sequence with a portion of another character sequence, ignoring case if specified."
67299dbda23f7e5639814eca,"Returns the next positive power of two that is greater than or equal to the given value, handling edge cases for non-positive values and integer overflow."
67299dbda23f7e5639814ecb,"Returns a pseudorandom, uniformly distributed `long` value between the specified `least` and `bound`."
67299dbda23f7e5639814ecc,"Formats a message using the provided pattern and argument, returning a FormattingTuple containing the formatted message."
67299dbda23f7e5639814ecd,Creates a new ByteBuf containing copies of the provided integer values in native byte order.
67299dbda23f7e5639814ece,Calculates the checksum of the provided ByteBuf data.
67299dbda23f7e5639814ecf,Writes a unary representation of the given non-negative integer value to the provided ByteBuf by writing a sequence of true boolean values followed by a single false boolean value.
67299dbda23f7e5639814ed0,"Finishes the encoding process for the given ChannelHandlerContext, throwing an IOException if any errors occur during completion."
67299dbda23f7e5639814ed1,Updates the CRC with the specified value for the given number of times.
67299dbda23f7e5639814ed2,Validates a given CharSequence as an HTTP header value and returns a status code indicating its validity.
67299dbda23f7e5639814ed3,Skips over whitespace characters in the provided byte array starting from the specified index and returns the number of bytes skipped.
67299dbda23f7e5639814ed4,Checks if a SecureConfig exists based on the provided configuration.
67299dbda23f7e5639814ed5,Checks whether the current writer has become stale based on the specified flush interval.
67299dbda23f7e5639814ed6,Returns a collection of combined plugin configuration specifications with common input settings applied.
67299dbda23f7e5639814ed7,Calls the overloaded parseCheck method with the provided expression as both arguments.
67299dbda23f7e5639814ed8,Checks the given request origin against the allowed origins configured in the provided CorsConfiguration.
67299dbda23f7e5639814ed9,Encodes the given source string using the specified charset and returns it as a URI component.
67299dbda23f7e5639814eda,"Decodes and sanitizes a given URI string by removing semicolon content, decoding the request string, and applying path sanitization."
67299dbda23f7e5639814edb,"Returns a fallback TimeZone, attempting to resolve one from the JSTL locale resolver if available."
67299dbda23f7e5639814edc,Determines whether the target class of a given bean should be proxied based on the underlying bean factory configuration.
67299dbda23f7e5639814edd,Sets the names of the arguments from a comma-delimited string.
67299dbda23f7e5639814ede,Sets the text content of the message without marking it as HTML.
67299dbda23f7e5639814edf,"Returns a Connection object using either the thread-bound credentials or the default username and password, optionally setting the catalog and schema."
67299dbda23f7e5639814ee0,Skips over any end-of-line characters present in the provided ByteBuffer.
67299dbda23f7e5639814ee1,Establishes an asynchronous STOMP connection using the provided session handler and default connection settings.
67299dbda23f7e5639814ee2,Returns the time zone associated with the current locale context.
67299dbda23f7e5639814ee3,"Retrieves the current JTA transaction, throwing an exception if no UserTransaction is available."
67299dbda23f7e5639814ee4,"Checks for leaks immediately, with no timeout."
67299dbda23f7e5639814ee5,Increases the current indentation level and returns a refreshed IndentingWriter instance.
67299dbda23f7e5639814ee6,Checks if the specified constant exists as an enumeration value in the provided array of enumerations.
67299dbda23f7e5639814ee7,Returns the starting position of a comment in the given line if it begins with the start comment token.
67299dbda23f7e5639814ee8,"Finds the best matching locale for a given language, returning the exact match if supported by the app, otherwise falling back to the best system locale."
67299dbda23f7e5639814ee9,"Cancels a notification with the specified ID, using conversation support if available on the device or falling back to legacy cancellation otherwise."
67299dbda23f7e5639814eea,"Returns the yaw angle in radians, calculated using the atan2 function from the quaternion components."
67299dbda23f7e5639814eeb,Returns the angle around the specified axis in radians.
67299dbda23f7e5639814eec,"Sets this affine transformation to a translation, rotation and scaling based on the given translation vector, angle of rotation in degrees and scaling factors."
67299dbda23f7e5639814eed,Scales this affine transformation by the specified 2D vector.
67299dbda23f7e5639814eee,"Computes a quality metric for the triangle defined by three points in 2D space, with higher values indicating better-shaped triangles."
67299dbda23f7e5639814eef,Determines whether two line segments defined by points p1-p2 and p3-p4 intersect and stores the intersection point in the provided intersection vector if they do.
67299dbda23f7e5639814ef0,"Returns the angle in degrees from the positive x-axis to the point (x, y), handling edge cases for infinite and NaN inputs."
67299dbda23f7e5639814ef1,"Returns the angle in degrees from the positive x-axis to the point (x,y), with a range of 0 to 360 degrees."
67299dbda23f7e5639814ef2,Cancels touch focus without exceptions for any specific view or token.
67299dbda23f7e5639814ef3,Sets whether to enable or disable debugging for the table under the mouse cursor.
67299dbda23f7e5639814ef4,Removes the specified actor from the collection.
67299dbda23f7e5639814ef5,Clears the current selection and optionally removes focus from child elements.
67299dbda23f7e5639814ef6,"Sets the background drawable for this view, optionally resetting the padding."
67299dbda23f7e5639814ef7,"Resizes the internal data structure to a specified maximum capacity, clearing all existing entries and resetting default values in the process."
67299dbda23f7e5639814ef8,Counts the length of an ascending run in the given array range and reverses any descending portion to make it ascending.
67299dbda23f7e5639814ef9,Posts a new task to be executed immediately without any delay or repetition.
67299dbda23f7e5639814efa,Scales the size of an object uniformly by a specified factor.
67299dbda23f7e5639814efb,Rotates this object by applying the given quaternion rotation to its transformation.
67299dbda23f7e5639814efc,Animates the specified animation with the given parameters and returns a description of the animation.
67299dbda23f7e5639814efd,Queues an animation with the specified properties and adds it to the animation sequence.
67299dbda23f7e5639814efe,"Returns a File object representing a directory with the specified subdirectory name, creating it if it does not exist."
67299dbda23f7e5639814eff,Persists the given entity and returns its identifier after persistence.
67299dbda23f7e5639814f00,"Constructs a string representation of the provided RunningService, delegating to an overloaded method with a default second parameter."
67299dbda23f7e5639814f01,Builds a URL string for the specified running service and database by delegating to the urlFor method.
67299dbda23f7e5639814f02,"Returns the optional double value associated with the given name, returning Double.NaN if no such value exists."
67299dbda23f7e5639814f03,"Returns an integer value associated with the given name, defaulting to 0 if no such value exists."
67299dbda23f7e5639814f04,"Returns the long value associated with the given name if it exists, defaulting to 0 if not found."
67299dbda23f7e5639814f05,"Returns the string value associated with the given name, or an empty string if there is no value."
67299dbda23f7e5639814f06,"Creates a new directory with the specified name and owner, using default permissions."
67299dbda23f7e5639814f07,"Creates a new file with default permissions and specified name, owner, and content."
67299dbda23f7e5639814f08,"Stops the leader lifecycle and unregisters its listener, ensuring a thread-safe shutdown."
67299dbda23f7e5639814f09,Converts the parameters of a table function into a list of Calcite FunctionParameters.
67299dbda23f7e5639814f0a,"Determines whether the given RexNode represents a non-trivial string concatenation operation, i.e., one with at least one input."
67299dbda23f7e5639814f0b,Submits a SQL query task successfully and returns the status of the task as an SqlTaskStatus object.
67299dbda23f7e5639814f0c,Returns the smallest power of two that is greater than or equal to the given positive value.
67299dbda23f7e5639814f0d,Computes and returns the hashed value of a single 64-bit long integer.
67299dbda23f7e5639814f0e,"Computes an integer hash code from a given long value, delegating the hashing to the `hashSingleValue` method and converting the result to an integer using `toInt`."
67299dbda23f7e5639814f0f,Opens all available Neo stores and returns them as a single NeoStores instance.
67299dbda23f7e5639814f10,Decodes a PropertyBlock into a TextValue using the block's value blocks.
67299dbda23f7e5639814f11,"Configures one or more end conditions for the race, allowing it to be stopped when any of the provided conditions are met."
67299dbda23f7e5639814f12,"Returns a random valid Unicode code point between the minimum configured value and the specified maximum, excluding unassigned, private use, and surrogate characters."
67299dbda23f7e5639814f13,Releases an exclusive lock and acquires a write lock at the specified address in a thread-safe manner.
67299dbda23f7e5639814f14,Returns the current reference count of this object.
67299dbda23f7e5639814f15,Removes the mapping for a given file page from the translation table and updates relevant transaction metadata if necessary.
67299dbda23f7e5639814f16,"Clears the changed chunks from the chunkChangedArray based on the provided dense nodes flag, using a generated chunk mask to update the array."
67299dbda23f7e5639814f17,Creates a physical log versioned store channel for an existing log version.
67299dbda23f7e5639814f18,"Returns the total time spent waiting for queries to complete, including any currently executing query's waiting time up to the specified point in time."
67299dbda23f7e5639814f19,Stops the indexing process by disconnecting and stopping the specified index population within the given cursor context.
67299dbda23f7e5639814f1a,Returns a PhysicalLogVersionedStoreChannel instance associated with the first log file.
67299dbda23f7e5639814f1b,"Releases the write lock on the current object, allowing other threads to acquire it."
67299dbda23f7e5639814f1c,"Checks if the current cursor position is out of bounds and ensures the seeker has not been closed, re-throwing any TreeInconsistencyException that occurs during the bounds check."
67299dbda23f7e5639814f1d,Writes a page with the given generation and pointer to the specified PageCursor.
67299dbda23f7e5639814f1e,Increments the unstable generation component of the current generation.
67299dbda23f7e5639814f1f,Normalizes the duration value by carrying over excess nanoseconds to seconds and excess seconds to days.
67299dbda23f7e5639814f20,"Parses the provided command-line arguments and returns a CliArgs object, throwing an ArgumentParserException if validation or parsing fails."
67299dbda23f7e5639814f21,Prints the given text only if the current format is set to plain.
67299dbda23f7e5639814f22,Determines whether the given string is within quotes and not part of a comment.
67299dbda23f7e5639814f23,"Decreases the key of a given node in the Fibonacci heap to a new value, maintaining the heap property and updating the minimum node as necessary."
67299dbda23f7e5639814f24,Removes the specified node `x` from the child list of `y` and adds it to the root list.
67299dbda23f7e5639814f25,"Releases the current lock, atomically swapping in a sentinel value and unparking any waiting threads."
67299dbda23f7e5639814f26,"Applies the given work and blocks until its execution is complete, handling any potential exceptions that may occur during the process."
67299dbda23f7e5639814f27,Returns a human-readable string representing the version of the store.
67299dbda23f7e5639814f28,"Returns the total degree of all types in this object, calculated by summing up the degrees of each individual type."
67299dbda23f7e5639814f29,Disables the specified commands by setting their probability factor to zero.
67299dbda23f7e5639814f2a,Runs this process for a single iteration with a specified timeout.
67299dbda23f7e5639814f2b,Runs a specified number of iterations with a given timeout for each iteration.
67299dbda23f7e5639814f2c,"Creates indexes on token, node properties and relationship properties in the graph database within a transaction."
67299dbda23f7e5639814f2d,Deletes all nodes and relationships from the given GraphDatabaseService in batches.
67299dbda23f7e5639814f2e,"Negotiates the protocol version with the given TransportConnection, sending the local protocol version and verifying a successful negotiation."
67299dbda23f7e5639814f2f,"Reads a primitive value from the underlying buffer, subject to the given size limit, and returns it as an AnyValue object."
67299dbda23f7e5639814f30,Computes and returns the center point coordinates as a double array for a given derived value at a specified level.
67299dbda23f7e5639814f31,Returns a list of LongRange objects representing tiles that intersect with the given envelope.
67299dbda23f7e5639814f32,Returns the double-precision coordinates corresponding to a given normalized coordinate at a specified level of detail.
67299dbda23f7e5639814f33,"Propagates the lengths from source to target through the graph, updating the node's propagated length and adding the new source length."
