_id,Summary
67299dbda23f7e5639814e70,"Vacates the node by isolating the datafeed and marking the task as locally aborted with the given reason."
67299dbda23f7e5639814e71,"Determines the common prefix of a given byte array segment and returns an OptionalInt containing the associated value if a leaf node is reached; otherwise, returns an empty OptionalInt."
67299dbda23f7e5639814e72,"Retrieves the top transaction IDs based on the current number of transactions."
67299dbda23f7e5639814e73,Retrieves the top item IDs based on the current number of items.
67299dbda23f7e5639814e74,Calculates the natural logarithm of the probability of obtaining a specified number of successes in a fixed number of independent Bernoulli trials.
67299dbda23f7e5639814e75,Calculates the natural logarithm of the probability of obtaining exactly x successes in n independent Bernoulli trials with success probability p and failure probability q.
67299dbda23f7e5639814e76,Determines if the data has been refreshed recently based on the last update time and staleness duration.
67299dbda23f7e5639814e77,Returns the memory requirement for an anomaly detector job specified by the given job ID.
67299dbda23f7e5639814e78,Returns the memory requirement for a specified data frame analytics job.
67299dbda23f7e5639814e79,Refreshes the persistent tasks metadata and triggers the specified completion action once the refresh operation is complete.
67299dbda23f7e5639814e7a,"Waits for a flush acknowledgement for the given flush ID within the specified timeout period."
67299dbda23f7e5639814e7b,"Builds and returns a TimeRange object using the specified start and end times."
67299dbda23f7e5639814e7c,Deletes all annotations and notifies the provided listener upon completion.
67299dbda23f7e5639814e7d,"Persist a bucket by creating a copy without records and indexing it, ensuring nested records are not persisted."
67299dbda23f7e5639814e7e,Deletes interim results for the specified job.
67299dbda23f7e5639814e7f,Flushes the current state and notifies the provided listener upon completion.
67299dbda23f7e5639814e80,"Tests the inflation of an H3 cell with the identifier ""8001fffffffffff"" at different precision levels."
67299dbda23f7e5639814e81,Sets the value of the specified GeoShapeCellValues object based on the provided tile coordinates if they are valid.
67299dbda23f7e5639814e82,Determines if a bounding box intersects with specified longitude and latitude ranges.
67299dbda23f7e5639814e83,"Determines the spatial relationship between a point and a geometric shape."
67299dbda23f7e5639814e84,"Determines the highest commit generation number from an array of file names, excluding certain old segment files."
67299dbda23f7e5639814e85,"Skips the final output from the given DataInput stream."
67299dbda23f7e5639814e86,"Generates a valid random instance name."
67299dbda23f7e5639814e87,"Creates a user with the ""run as"" role using the provided authorization headers."
67299dbda23f7e5639814e88,"Invalidates tokens for a specified realm."
67299dbda23f7e5639814e89,Determines the part number corresponding to a given file position.
67299dbda23f7e5639814e8a,Removes the specified cache key from the cache.
67299dbda23f7e5639814e8b,Marks the current context as failed with the provided exception and failure message.
67299dbda23f7e5639814e8c,"Resolves the given expression into a set of root attribute expressions, considering provided aliases."
67299dbda23f7e5639814e8d,"Creates a keyword field attribute with the specified name."
67299dbda23f7e5639814e8e,Increments the translation metric counter.
67299dbda23f7e5639814e8f,"Converts a date string into a `ZonedDateTime` object representing the start of the day in UTC, using the specified date format."
67299dbda23f7e5639814e90,Prints a message to the output writer with the specified verbosity level.
67299dbda23f7e5639814e91,"Converts IJK coordinates to geographic coordinates (latitude and longitude) for a given face and resolution, considering whether a substrate is used."
67299dbda23f7e5639814e92,"Normalizes the instance variables i, j, and k by subtracting the minimum value among them."
67299dbda23f7e5639814e93,Determines the neighboring position based on the given digit and updates the current position accordingly.
67299dbda23f7e5639814e94,Converts the IJK coordinates of a face to geographic coordinates (latitude and longitude) for a given resolution.
67299dbda23f7e5639814e95,Calculates the number of child H3 indexes for a given H3 address at a specified resolution.
67299dbda23f7e5639814e96,Calculates the number of non-intersecting child H3 cells for a given H3 address.
67299dbda23f7e5639814e97,Returns the H3 index for the north polar region at the specified resolution.
67299dbda23f7e5639814e98,Returns the H3 index for the South Pole at the specified resolution.
67299dbda23f7e5639814e99,Calculates the maximum latitude reached on the great circle path between this point and the specified `LatLng` point.
67299dbda23f7e5639814e9a,Calculates the minimum latitude along the great circle path between this point and the specified LatLng.
67299dbda23f7e5639814e9b,Converts 2D hexagonal coordinates to geographical coordinates based on the specified face and resolution.
67299dbda23f7e5639814e9c,"Rotates the H3 index 60 degrees counter-clockwise at each resolution level."
67299dbda23f7e5639814e9d,Consumes a point error generated from the given x and y coordinates.
67299dbda23f7e5639814e9e,Encodes a given hash string into a long value using its length as a parameter.
67299dbda23f7e5639814e9f,Encodes the given longitude and latitude into a string representation with a default precision of 12.
67299dbda23f7e5639814ea0,Encodes the given latitude and longitude into a geohash string at the specified precision level.
67299dbda23f7e5639814ea1,Tests the resources parent functionality with a non-package name path.
67299dbda23f7e5639814ea2,Checks the manifest of a JAR file to ensure it does not require a newer Java version than is currently available.
67299dbda23f7e5639814ea3,Checks that the specified portion of the key array is ordered and verifies associated values.
67299dbda23f7e5639814ea4,"Sorts the specified array of keys and, if provided, the corresponding arrays of values in parallel."
67299dbda23f7e5639814ea5,"Compresses data by merging new values using the specified compression strategy."
67299dbda23f7e5639814ea6,"Attempts to locate the agent JAR file in the current user's directory."
67299dbda23f7e5639814ea7,Forcibly stops the associated JVM process if it is not detached.
67299dbda23f7e5639814ea8,"Retrieves a list of versions that are compatible with the index."
67299dbda23f7e5639814ea9,"Asserts that the number of unassigned tasks in the given cluster state matches the expected count."
67299dbda23f7e5639814eaa,Creates a PersistentTasksClusterService using the provided assignment function.
67299dbda23f7e5639814eab,"Determines if the provided `Throwable` or any of its causes or suppressed exceptions is an instance of `Error`, returning it wrapped in an `Optional` if found."
67299dbda23f7e5639814eac,"Collects and returns a list of shard data paths from the given array of data paths."
67299dbda23f7e5639814ead,Initializes the builder as a new index with the given index metadata.
67299dbda23f7e5639814eae,Cancels the relocation of the specified shard and updates the assigned shard state accordingly.
67299dbda23f7e5639814eaf,"Resolves the given expressions into a set of index names based on the provided cluster state."
67299dbda23f7e5639814eb0,"Determines if the provided collection of aliases or indices represents an ""all"" pattern."
67299dbda23f7e5639814eb1,"Closes the resource, waiting up to 30 seconds for the operation to complete."
67299dbda23f7e5639814eb2,"Retrieves the list of task groups, initializing them if they have not been created yet."
67299dbda23f7e5639814eb3,Scales down the given value by a predefined probability if sampling is enabled.
67299dbda23f7e5639814eb4,Scales up the given value based on a sampling probability if applicable.
67299dbda23f7e5639814eb5,Converts a long hash into a formatted string representation by parsing and validating its components.
67299dbda23f7e5639814eb6,Adds a range to the aggregation with an unbounded lower limit and an upper limit specified by the given key and to value.
67299dbda23f7e5639814eb7,"Adds a range to the aggregation with an unbounded lower limit, using the specified key and starting value."
67299dbda23f7e5639814eb8,"Retrieves a {@link LeafBucketCollector} for the specified segment context, updating any competitive bounds listener if necessary when starting to collect from a new segment."
67299dbda23f7e5639814eb9,"Submits a migration task to the specified ClusterService with a descriptive source string."
67299dbda23f7e5639814eba,Returns the value of the specified field as a byte array.
67299dbda23f7e5639814ebb,"Retrieves the current retention leases."
67299dbda23f7e5639814ebc,"Retrieves the current retention leases."
67299dbda23f7e5639814ebd,Checks if the given string has a length greater than zero.
67299dbda23f7e5639814ebe,Preserves the execution context of the given Runnable command.
67299dbda23f7e5639814ebf,"Resets the countdown to zero and checks if the previous count was valid."
67299dbda23f7e5639814ec0,"Determines if the given string matches the specified pattern, with an option for case-insensitive comparison."
67299dbda23f7e5639814ec1,Updates dynamic settings for a specified type and returns whether the update was successful.
67299dbda23f7e5639814ec2,Formats the given `InetAddress` using a default `PortsRange`.
67299dbda23f7e5639814ec3,Closes the specified channel without throwing an exception if an error occurs.
67299dbda23f7e5639814ec4,Creates a `CompressedXContent` instance from a JSON string.
67299dbda23f7e5639814ec5,Calculates the output network buffer size based on the given plaintext bytes and number of buffers.
67299dbda23f7e5639814ec6,Calculates the required output buffer space for encrypting a given number of plaintext bytes across multiple buffers.
67299dbda23f7e5639814ec7,Converts an array of bytes into an IP address string representation.
67299dbda23f7e5639814ec8,Overrides the subSequence method to return a subsequence of the AsciiString from the specified start index to the specified end index.
67299dbda23f7e5639814ec9,"Checks if two regions of characters are equal, optionally ignoring case differences."
67299dbda23f7e5639814eca,"Determines the next power of two greater than or equal to the specified positive integer, with safeguards for non-positive inputs and overflow."
67299dbda23f7e5639814ecb,"Generates a random long value within the specified range [least, bound)."
67299dbda23f7e5639814ecc,Formats a message string using a single argument.
67299dbda23f7e5639814ecd,Copies an array of integers into a new ByteBuf.
67299dbda23f7e5639814ece,Calculates the checksum of the given ByteBuf data starting from the current reader index and covering all readable bytes.
67299dbda23f7e5639814ecf,Writes the specified non-negative integer value as a unary-encoded sequence to the given ByteBuf.
67299dbda23f7e5639814ed0,Finishes the encoding process for the given channel context.
67299dbda23f7e5639814ed1,Updates the CRC value a specified number of times using the given input value.
67299dbda23f7e5639814ed2,"Validates the given header value and returns a status code indicating the result."
67299dbda23f7e5639814ed3,Determines the number of leading whitespace characters in a specified segment of a byte array.
67299dbda23f7e5639814ed4,Checks if the specified secure configuration exists.
67299dbda23f7e5639814ed5,Determines if the current writer is considered stale based on the specified flush interval.
67299dbda23f7e5639814ed6,"Combines the provided plugin configuration settings with a set of common input settings."
67299dbda23f7e5639814ed7,Parses the given expression by invoking an overloaded method with the same expression as both arguments.
67299dbda23f7e5639814ed8,Checks the origin of a request against the provided CORS configuration and returns the result.
67299dbda23f7e5639814ed9,Encodes the given source string into a URI component using the specified charset.
67299dbda23f7e5639814eda,"Decodes and sanitizes the given URI string from the HttpServletRequest."
67299dbda23f7e5639814edb,"Returns a fallback TimeZone if JSTL is present and a JSTL time zone is available; otherwise, returns null."
67299dbda23f7e5639814edc,Determines whether the given bean class should be proxied using its target class.
67299dbda23f7e5639814edd,Sets the argument names by parsing a comma-delimited string into an array.
67299dbda23f7e5639814ede,Sets the text content of the message.
67299dbda23f7e5639814edf,"Returns a database connection using thread-bound credentials if available, otherwise defaults to configured credentials, and sets the specified catalog and schema if provided."
67299dbda23f7e5639814ee0,"Skips over end-of-line characters in the provided ByteBuffer."
67299dbda23f7e5639814ee1,Connects asynchronously to a STOMP server using the specified session handler.
67299dbda23f7e5639814ee2,"Retrieves the current time zone based on the locale context."
67299dbda23f7e5639814ee3,"Returns the current JTA transaction object, throwing an exception if no UserTransaction is available."
67299dbda23f7e5639814ee4,Checks for resource leaks with a default duration of zero seconds.
67299dbda23f7e5639814ee5,Increases the indentation level and updates the indenting writer.
67299dbda23f7e5639814ee6,Checks if the specified constant is present in the given array of enum values.
67299dbda23f7e5639814ee7,"Initiates a comment parsing process on the given line."
67299dbda23f7e5639814ee8,"Finds the best matching locale for a given language, returning the exact locale if supported, or a suitable system locale otherwise."
67299dbda23f7e5639814ee9,"Cancels a notification with the specified ID, utilizing conversation support if available."
67299dbda23f7e5639814eea,Calculates and returns the yaw angle in radians based on the quaternion's current orientation.
67299dbda23f7e5639814eeb,Calculates the angle in radians around the specified axis vector.
67299dbda23f7e5639814eec,"Sets this affine transformation to the specified translation, rotation (in degrees), and scaling."
67299dbda23f7e5639814eed,Scales the current affine transformation by the specified x and y factors using a Vector2 object.
67299dbda23f7e5639814eee,Calculates the quality of a triangle based on the minimum squared length of its vertices and its circumradius.
67299dbda23f7e5639814eef,Determines if two line segments intersect and calculates the intersection point if they do.
67299dbda23f7e5639814ef0,"Calculates the angle in degrees from the positive x-axis to the point (x, y), handling edge cases such as infinite values and NaN inputs."
67299dbda23f7e5639814ef1,"Calculates the angle in degrees between the positive x-axis and the point (x, y) in a 360-degree circle, handling special cases where x or y might be zero or infinite."
67299dbda23f7e5639814ef2,Cancels the touch focus for the current listener.
67299dbda23f7e5639814ef3,Sets the debug mode for the table under the mouse cursor.
67299dbda23f7e5639814ef4,"Removes the specified actor from the collection, optionally performing additional cleanup."
67299dbda23f7e5639814ef5,Clears the current object and optionally removes focus from its children.
67299dbda23f7e5639814ef6,"Sets the background drawable for the current view, allowing for an optional update of the view's appearance."
67299dbda23f7e5639814ef7,Clears the current map and resizes it to accommodate the specified maximum capacity.
67299dbda23f7e5639814ef8,Counts the length of a run in the specified array and ensures it is in ascending order by reversing it if necessary.
67299dbda23f7e5639814ef9,"Posts a task for immediate scheduling."
67299dbda23f7e5639814efa,Scales the size of an object by the specified factor.
67299dbda23f7e5639814efb,"Applies the specified rotation to the current transform."
67299dbda23f7e5639814efc,Animates the specified animation with the given parameters and returns the resulting AnimationDesc.
67299dbda23f7e5639814efd,Queues an animation with specified parameters and returns the resulting AnimationDesc.
67299dbda23f7e5639814efe,"Retrieves a File object representing a directory specified by the given subdirectory name."
67299dbda23f7e5639814eff,"Persists the given entity and returns its identifier."
67299dbda23f7e5639814f00,"Constructs a string representation using the specified RunningService instance."
67299dbda23f7e5639814f01,"Constructs a URL for the specified running service and database."
67299dbda23f7e5639814f02,"Returns the double value associated with the specified name, or `Double.NaN` if the name is not found."
67299dbda23f7e5639814f03,"Returns the value associated with the specified key as an integer, or 0 if the key is not found."
67299dbda23f7e5639814f04,"Returns the value mapped by the specified name as a long, or returns 0L if no such mapping exists."
67299dbda23f7e5639814f05,"Returns the value mapped by the specified name as a string, or an empty string if no such mapping exists."
67299dbda23f7e5639814f06,"Creates a directory with the specified name and owner, using default permissions."
67299dbda23f7e5639814f07,"Files the content with the specified name and owner, using default permissions."
67299dbda23f7e5639814f08,Stops the lifecycle by gracefully stopping the leader lifecycle and unregistering the listener.
67299dbda23f7e5639814f09,Converts the parameters of a given table function into a list of Calcite-compatible function parameters.
67299dbda23f7e5639814f0a,"Determines if the given `RexNode` represents a non-trivial string concatenation, where the concatenation involves at least one input reference."
67299dbda23f7e5639814f0b,Submits an MSQ task with the expectation of receiving an HTTP 202 Accepted status.
67299dbda23f7e5639814f0c,Calculates the smallest power of two that is greater than or equal to the specified positive long value.
67299dbda23f7e5639814f0d,Calculates the hash of a single long value using a series of transformation steps.
67299dbda23f7e5639814f0e,Calculates an integer hash code for a given long value.
67299dbda23f7e5639814f0f,Opens and returns all NeoStores.
67299dbda23f7e5639814f10,"Decodes a PropertyBlock into a TextValue."
67299dbda23f7e5639814f11,Sets the end conditions for the race by merging the provided BooleanSupplier conditions.
67299dbda23f7e5639814f12,"Generates a valid Unicode code point within the specified range, excluding unassigned, private use, and surrogate code points."
67299dbda23f7e5639814f13,"Transitions an exclusive lock to a write lock on the specified address."
67299dbda23f7e5639814f14,"Returns the reference count of the current header state."
67299dbda23f7e5639814f15,"Evicts a page from the translation table by its file page ID, updating necessary metadata and handling versioning if applicable."
67299dbda23f7e5639814f16,Clears the change status of chunks based on the specified node density.
67299dbda23f7e5639814f17,Creates a log channel for an existing version of the physical log.
67299dbda23f7e5639814f18,"Calculates the total waiting time in nanoseconds for the current transaction, including any ongoing query."
67299dbda23f7e5639814f19,Stops the given index population and verifies if it is empty.
67299dbda23f7e5639814f1a,"Retrieves the versioned store channel for the physical log."
67299dbda23f7e5639814f1b,Releases the write lock by applying a spin transformation.
67299dbda23f7e5639814f1c,Checks if the cursor is out of bounds and verifies that the seeker is not closed when an out-of-bounds condition is detected.
67299dbda23f7e5639814f1d,"Writes the specified generation and pointer to the given PageCursor.`"
67299dbda23f7e5639814f1e,Updates the current generation by incrementing the unstable generation component.
67299dbda23f7e5639814f1f,"Normalizes the duration by adjusting the nanoseconds and seconds to ensure they are within their standard ranges, potentially increasing the number of days accordingly."
67299dbda23f7e5639814f20,"Parses the provided command-line arguments and returns a `CliArgs` object, throwing an `ArgumentParserException` if parsing fails."
67299dbda23f7e5639814f21,Checks the format and prints the given text if the format is plain.
67299dbda23f7e5639814f22,Determines if the given string is within a quote by checking if it is not null and not within a comment.
67299dbda23f7e5639814f23,Decreases the key value of a given node in the Fibonacci heap and restructures the heap if necessary to maintain the heap properties.
67299dbda23f7e5639814f24,Cuts the node x from the child list of node y and adds x to the root list of the Fibonacci heap.
67299dbda23f7e5639814f25,"Releases any waiters by atomically swapping the release sentinel onto the stack, ensuring that all waiters are unparked if present."
67299dbda23f7e5639814f26,"Applies the given work unit, scheduling it and processing it until completion, while handling any execution failures."
67299dbda23f7e5639814f27,"Returns a formatted string representing the version of the store."
67299dbda23f7e5639814f28,Calculates the total degree by summing the degrees of all types.
67299dbda23f7e5639814f29,Disables the specified commands by setting their probability factor to zero.
67299dbda23f7e5639814f2a,"Executes the run method with a single iteration and a specified timeout."
67299dbda23f7e5639814f2b,"Runs a specified number of iterations with a timeout for each iteration, handling exceptions by logging details of the previous run."
67299dbda23f7e5639814f2c,"Creates necessary indexes in the given graph database."
67299dbda23f7e5639814f2d,Deletes all relationships and nodes from the specified graph database in batches.
67299dbda23f7e5639814f2e,Negotiates the protocol version with the specified transport connection.
67299dbda23f7e5639814f2f,Reads a primitive value from the buffer up to the specified limit.
67299dbda23f7e5639814f30,Calculates the center point coordinates for a given derived value and level.
67299dbda23f7e5639814f31,"Retrieves a list of tile ranges that intersect with the specified envelope."
67299dbda23f7e5639814f32,"Converts normalized coordinates to double precision coordinates, adjusting for the specified level and clamping within the defined range."
67299dbda23f7e5639814f33,"Propagates the calculated length from the source to the target node, updating internal state accordingly."
67299dbda23f7e5639814f34,"Inserts the specified element into the heap, growing the heap if necessary."
67299dbda23f7e5639814f35,"Sorts the array using the heap sort algorithm."
67299dbda23f7e5639814f36,"Restores the heap property by sifting down elements from the middle of the heap."
67299dbda23f7e5639814f37,Sorts the specified element down the heap to maintain the heap property.
67299dbda23f7e5639814f38,Sets a specified number of bits in a long array starting from a given position.
67299dbda23f7e5639814f39,"Returns a subpath of the current path representation, starting from the specified begin index and extending to the end index."
67299dbda23f7e5639814f3a,"Performs a specified file operation on a set of database files, potentially including ID files, while handling existing target strategies and allowing for the skipping of non-existent files."
67299dbda23f7e5639814f3b,"Calculates the symmetric difference between two sorted integer arrays, returning a new array containing elements that are present in either of the input arrays but not in both."
67299dbda23f7e5639814f3c,Counts the number of unique elements in two sorted integer arrays.
67299dbda23f7e5639814f3d,Determines if two iterators are equal by comparing their elements in sequence.
67299dbda23f7e5639814f3e,Counts the number of elements in the given iterator using a predicate that always evaluates to true.
67299dbda23f7e5639814f3f,Adds a lazy binding for a component of the specified type using the provided supplier.
67299dbda23f7e5639814f40,"Opens a read channel for a log file at the specified path, validating the kernel version and reading the log header."
67299dbda23f7e5639814f41,"Retrieves an iterator over values sorted by relevance for a specified field."
67299dbda23f7e5639814f42,Ensures that the current document ID iterator is valid by advancing to the next set of matching documents if necessary.
67299dbda23f7e5639814f43,"Adds a document if it is not null, otherwise performs no operation."
67299dbda23f7e5639814f44,"Updates the document associated with the given term, or deletes the document if it is null."
67299dbda23f7e5639814f45,"Clears the cache for all URLs associated with this instance, unless it is already marked as exploded."
67299dbda23f7e5639814f46,Ensures that executing the given `RequestBuilder` results in a throwable of the specified exception class and status.
67299dbda23f7e5639814f47,Retrieves the value of the specified column from the given `ResultSet` using the provided parameter type.
67299dbda23f7e5639814f48,"Sets the modules to be used by the Jackson2ObjectMapperBuilder, disabling automatic detection of modules and allowing customization via the provided consumer."
