_id,Summary
67299dbda23f7e5639814e46,"Checks whether the rest of the stages have in-flight data."
67299dbda23f7e5639814e47,"Extracts a substring from string between left and right strings."
67299dbda23f7e5639814e48,"Mark the index with step info for a given error encountered while retrieving policy information."
67299dbda23f7e5639814e49,"Attempts to asynchronously index an ILM history entry"
67299dbda23f7e5639814e4a,"Given the aggregation tree and a list of available job capabilities, this method will return a set of the ""best"" jobs that should be searched."
67299dbda23f7e5639814e4b,"freeze the time for this clock, preventing it from advancing"
67299dbda23f7e5639814e4c,"the clock will be reset to current time and will advance from now"
67299dbda23f7e5639814e4d,"freeze the clock if not frozen and advance it by the given amount of seconds"
67299dbda23f7e5639814e4e,"freeze the clock if not frozen and rewind it by the given number of seconds"
67299dbda23f7e5639814e4f,"Return true if the license is currently within its time boundaries, false otherwise."
67299dbda23f7e5639814e50,"Checks whether the feature is allowed by the given license state, and begins tracking the feature as ""on"" for the given context."
67299dbda23f7e5639814e51,"Returns whether the feature is allowed by the current license without affecting feature tracking."
67299dbda23f7e5639814e52,"Called whenever an watch is checked, ie. the condition of the watch is evaluated to see if the watch should be executed."
67299dbda23f7e5639814e53,"Create the rounding for this date histogram"
67299dbda23f7e5639814e54,"Indicates whether the specified cron expression can be parsed into a valid cron expression"
67299dbda23f7e5639814e55,"Stores the initial response with the original headers of the authenticated user and the expected expiration time."
67299dbda23f7e5639814e56,"Gets the response from the index if present, or delegate a {@link ResourceNotFoundException} failure to the provided listener if not."
67299dbda23f7e5639814e57,"Sets the user forcefully to the provided user. There must not be an existing user in the ThreadContext otherwise an exception will be thrown. This method is package private for testing."
67299dbda23f7e5639814e58,"Checks if the permission matches the provided action, without looking at indices."
67299dbda23f7e5639814e59,"Validate that the provided application name is valid, and throws an exception otherwise"
67299dbda23f7e5639814e5a,"Verifies that the cryptographic hash of {@code data} is the same as {@code hash}. The hashing algorithm and its parameters(cost factor-iterations, salt) are deduced from the hash itself."
67299dbda23f7e5639814e5b,"Writes the authentication to the context. There must not be an existing authentication in the context and if there is an {@link IllegalStateException} will be thrown"
67299dbda23f7e5639814e5c,"Generate a salt for use with the BCrypt.hashpw() method @param log_rounds  the log2 of the number of rounds of hashing to apply - the work factor therefore increases as 2**log_rounds."
67299dbda23f7e5639814e5d,"Generate a salt for use with the BCrypt.hashpw() method, selecting a reasonable default for the number of hashing rounds to apply"
67299dbda23f7e5639814e5e,"Determines if aligning checkpoints is disabled for this transform based on settings."
67299dbda23f7e5639814e5f,"Make a mask whose bits are set when the corresponding field in every supplied row is short, and unset if the corresponding field in any supplied row is long."
67299dbda23f7e5639814e60,"Sum of the Levenshtein distances between corresponding elements in the two supplied lists."
67299dbda23f7e5639814e61,"For each matched format, calculate a weight that can be used to decide which match is best. The weight for each matched format is the sum of the weights for all matches that have that format."
67299dbda23f7e5639814e62,"This format matches if the sample contains at least one newline and at least two non-blank lines."
67299dbda23f7e5639814e63,"Replace the given 'pattern' expressions against the target expression."
67299dbda23f7e5639814e64,"Combines the given queries while attempting to NOT create a new bool query and avoid unnecessary nested queries. The method tries to detect if the first query is a bool query - if that is the case it will reuse that for adding the rest of the clauses."
67299dbda23f7e5639814e65,"Converts an unsigned long value ""encoded"" into a (signed) long to a Number, holding the ""expanded"" value. This can be either a Long (if original value fits), or a BigInteger, otherwise."
67299dbda23f7e5639814e66,"Count number of coordinates starting from the end of the coordinate array backwards that match the first coordinate value."
67299dbda23f7e5639814e67,"Adjust the circuit breaker with the given delta, if the delta is negative, the breaker will be adjusted without tripping."
67299dbda23f7e5639814e68,"If the values are ascending pick the middle value or average the two middle values together."
67299dbda23f7e5639814e69,"True if the rounding produces less than or equal to the requested number of buckets."
67299dbda23f7e5639814e6a,"Evaluate blocks containing at least one multivalued field and all multivalued fields are in ascending order."
67299dbda23f7e5639814e6b,"Schedule all non-scheduled snapshot jobs contained in the cluster state"
67299dbda23f7e5639814e6c,"Generates a sorted set of non-empty and non-contiguous random ranges that could fit into a file of a given maximum length."
67299dbda23f7e5639814e6d,"Acquire all permits and then safely advance the position of {@link #buffer} by the given number of bytes."
67299dbda23f7e5639814e6e,"Is it safe to shut down a particular node without any ML rework being required?"
67299dbda23f7e5639814e6f,"Finishes reporting of timing stats. Makes timing stats persisted immediately"
67299dbda23f7e5639814e70,"Tell the datafeed to do as little work as possible, and tell the master node to move its persistent task to a different node in the cluster."
67299dbda23f7e5639814e71,"This finds a common prefix position within the normalization byte string."
67299dbda23f7e5639814e72,"Returns a sorted collection of transaction ids"
67299dbda23f7e5639814e73,"Returns a sorted collection of item ids"
67299dbda23f7e5639814e74,"For a random variable X whose values are distributed according to this distribution, this method returns log(P(X = x)), where log is the natural logarithm."
67299dbda23f7e5639814e75,"Compute the logarithm of the PMF for a binomial distribution using the saddle point expansion."
67299dbda23f7e5639814e76,"Is the information in this object sufficiently up to date for valid task assignment decisions to be made using it?"
67299dbda23f7e5639814e77,"Get the memory requirement for an anomaly detector job."
67299dbda23f7e5639814e78,"Get the memory requirement for a data frame analytics job."
67299dbda23f7e5639814e79,"This refreshes the memory requirement for every ML job that has a corresponding persistent task."
67299dbda23f7e5639814e7a,"Blocks until a flush is acknowledged or the timeout expires, whichever happens first."
67299dbda23f7e5639814e7b,"Create a new TimeRange instance after validating the start and end params."
67299dbda23f7e5639814e7c,"Asynchronously delete the annotations If the deleteUserAnnotations field is set to true then all annotations - both auto-generated and user-added - are removed, else only the auto-generated ones, (i.e. created by the _xpack user) are removed."
67299dbda23f7e5639814e7d,"Persist the result bucket and its bucket influencers Buckets are persisted with a consistent ID"
67299dbda23f7e5639814e7e,"Delete any existing interim results synchronously"
67299dbda23f7e5639814e7f,"Flush the exporting bulk"
67299dbda23f7e5639814e80,"Test for north pole with bounds width 360"
67299dbda23f7e5639814e81,"Sets a singular doc-value with the provided x/y."
67299dbda23f7e5639814e82,"Check if the provided bounding box intersect the H3 bin. It supports bounding boxes crossing the dateline."
67299dbda23f7e5639814e83,"Checks if the rectangle contains the provided point"
67299dbda23f7e5639814e84,"Get the generation of the most recent commit to the list of index files (N in the segments_N file)."
67299dbda23f7e5639814e85,"Skip the output previously written with {@link #writeFinalOutput}; defaults to just calling {@link #readFinalOutput} and discarding the result."
67299dbda23f7e5639814e86,"Gets a random name that is valid for certificate generation. There are some cases where the random value could match one of the reserved names like ca, so this method allows us to avoid these issues."
67299dbda23f7e5639814e87,"In order to have negative tests for realm name mismatch, user_with_run_as_role needs to be created in a different realm other than file (which is handled by configureUsers())."
67299dbda23f7e5639814e88,"Uses the REST API to invalidate all tokens owned by a named realm"
67299dbda23f7e5639814e89,"Compute the part number that contains the byte at the given position in the corresponding Lucene file."
67299dbda23f7e5639814e8a,"Evicts the cache file associated with the specified cache key."
67299dbda23f7e5639814e8b,"Terminate failure handling by failing the transform."
67299dbda23f7e5639814e8c,"Unroll the expression to its references to get to the root fields that really matter for filtering."
67299dbda23f7e5639814e8d,"Syntactic sugar for creating a schema keyword/string field."
67299dbda23f7e5639814e8e,"Increments the ""translate"" metric"
67299dbda23f7e5639814e8f,"Parses the given string into a Date (SQL DATE type) using UTC as a default timezone."
67299dbda23f7e5639814e90,"Prints message to the terminal's standard output at {@code verbosity} level, without a newline."
67299dbda23f7e5639814e91,"Find the center point in spherical coordinates of a hex on a particular icosahedral face."
67299dbda23f7e5639814e92,"Normalizes ijk coordinates by setting the ijk coordinates to the smallest possible positive values."
67299dbda23f7e5639814e93,"Find the normalized ijk coordinates of the hex in the specified digit direction from the current ijk coordinates."
67299dbda23f7e5639814e94,"Computes the center point in spherical coordinates of a cell given by a FaceIJK address at a specified resolution."
67299dbda23f7e5639814e95,"h3ToChildrenSize returns the exact number of children for a h3 affress at a given child resolution."
67299dbda23f7e5639814e96,"h3ToNotIntersectingChildrenSize returns the exact number of children intersecting the given parent but not part of the children set."
67299dbda23f7e5639814e97,"Find the h3 index containing the North Pole at the given resolution."
67299dbda23f7e5639814e98,"Find the h3 index containing the South Pole at the given resolution."
67299dbda23f7e5639814e99,"Determines the maximum latitude of the great circle defined by this LatLng to the provided LatLng."
67299dbda23f7e5639814e9a,"Determines the minimum latitude of the great circle defined by this LatLng to the provided LatLng."
67299dbda23f7e5639814e9b,"Determines the center point in spherical coordinates of a cell given by this 2D hex coordinates on a particular icosahedral face."
67299dbda23f7e5639814e9c,"Rotate an H3Index 60 degrees counter-clockwise."
67299dbda23f7e5639814e9d,"Consume a single point on the stream of points to be simplified. The internal PointError objects will be re-used from a pool of at most <code>maxPoints + 1</code> objects."
67299dbda23f7e5639814e9e,"Encode a string geohash to the geohash based long format (lon/lat interleaved, 4 least significant bits = level)"
67299dbda23f7e5639814e9f,"Encode to a geohash string from full resolution longitude, latitude)"
67299dbda23f7e5639814ea0,"Encode to a level specific geohash string from full resolution longitude, latitude"
67299dbda23f7e5639814ea1,"Tests resource loading including from parent, for non-java package names."
67299dbda23f7e5639814ea2,"inspect manifest for sure incompatibilities"
67299dbda23f7e5639814ea3,"Verifies that keys are in order and that each value corresponds to the keys"
67299dbda23f7e5639814ea4,"Quick sort in place of several paired arrays. On return, keys[...] is in order and the values[] arrays will be reordered as well in the same way."
67299dbda23f7e5639814ea5,"Merges any pending inputs and compresses the data down to the public setting."
67299dbda23f7e5639814ea6,"The JVM argument that configure the APM agent needs to specify the agent jar path, so this method finds the jar by inspecting the filesystem."
67299dbda23f7e5639814ea7,"Stop the subprocess, sending a SIGKILL."
67299dbda23f7e5639814ea8,"Return versions of Elasticsearch which are index compatible with the current version, and also work on the local machine."
67299dbda23f7e5639814ea9,"Asserts that the given cluster state contains nbTasks tasks that are NOT assigned"
67299dbda23f7e5639814eaa,"Creates a PersistentTasksClusterService with a single PersistentTasksExecutor implemented by a BiFunction"
67299dbda23f7e5639814eab,"Unwrap the specified throwable looking for any suppressed errors or errors as a root cause of the specified throwable."
67299dbda23f7e5639814eac,"Collect the paths containing shard data in the indicated node paths. The returned paths will point to the shard data folder."
67299dbda23f7e5639814ead,"Initializes a new empty index, as if it was created from an API."
67299dbda23f7e5639814eae,"Cancels a relocation of a shard that shard must relocating."
67299dbda23f7e5639814eaf,"Resolve an array of expressions to the set of indices and aliases that these expressions match."
67299dbda23f7e5639814eb0,"Identifies whether the array containing index names given as argument refers to all indices The empty or null array identifies all indices"
67299dbda23f7e5639814eb1,"This method flushes any requests, prevents any future retries, closes this processor, and returns once any pending requests complete."
67299dbda23f7e5639814eb2,"Get the tasks found by this request grouped by parent tasks."
67299dbda23f7e5639814eb3,"Scales the given value according to the configured sampling probability.If the sampling context is NONE, then no scaling takes place."
67299dbda23f7e5639814eb4,"This scales the given value according to the inverse of the configured sampling probability"
67299dbda23f7e5639814eb5,"Encode to a geotile string from the geotile based long format"
67299dbda23f7e5639814eb6,"Add a new range with no lower bound."
67299dbda23f7e5639814eb7,"Add a new range with no upper bound."
67299dbda23f7e5639814eb8,"Creates the collector that will visit the composite buckets of the matching documents."
67299dbda23f7e5639814eb9,"Submit the update task so that it will actually be executed."
67299dbda23f7e5639814eba,"Returns the value contained in the document for the provided path as a byte array."
67299dbda23f7e5639814ebb,"Get all retention leases tracked on this shard."
67299dbda23f7e5639814ebc,"Get all retention leases tracked on this shard."
67299dbda23f7e5639814ebd,"Check that the given String is neither <code>null</code> nor of length 0."
67299dbda23f7e5639814ebe,"Saves the current thread context and wraps command in a Runnable that restores that context before running command."
67299dbda23f7e5639814ebf,"Fast-forwards the count to zero and returns {@code true} if and only if the count reached zero with this call."
67299dbda23f7e5639814ec0,"Match a String against the given pattern, supporting the following simple pattern styles: ""xxx*"", ""*xxx"", ""*xxx*"" and ""xxx*yyy"" matches (with an arbitrary number of pattern parts), as well as direct equality."
67299dbda23f7e5639814ec1,"Updates a target settings builder with new, updated or deleted settings from a given settings builder."
67299dbda23f7e5639814ec2,"Formats a network address for display purposes."
67299dbda23f7e5639814ec3,"Closes the channel without blocking."
67299dbda23f7e5639814ec4,"Parses the given JSON string and then serializes it back in compressed form without any whitespaces. This is used to normalize mapping json strings for deduplication."
67299dbda23f7e5639814ec5,"Calculates the maximum size of the encrypted output buffer required to wrap the given plaintext bytes."
67299dbda23f7e5639814ec6,"Calculate the space necessary in an out buffer to hold the max size that the given plaintextBytes and numBuffers can produce when encrypted."
67299dbda23f7e5639814ec7,"Converts 4-byte or 16-byte data into an IPv4 or IPv6 string respectively."
67299dbda23f7e5639814ec8,"Copies a range of characters into a new string."
67299dbda23f7e5639814ec9,"Compares the specified string to this string and compares the specified range of characters to determine if they are the same. When ignoreCase is true, the case of the characters is ignored during the comparison."
67299dbda23f7e5639814eca,"Fast method of finding the next power of 2 greater than or equal to the supplied value."
67299dbda23f7e5639814ecb,"Returns a pseudorandom, uniformly distributed value between the given least value (inclusive) and bound (exclusive)."
67299dbda23f7e5639814ecc,"Performs single argument substitution for the 'messagePattern' passed as parameter."
67299dbda23f7e5639814ecd,"Create a big-endian buffer that holds a sequence of the specified 32-bit integers."
67299dbda23f7e5639814ece,"Computes the CRC32C checksum of the supplied data and performs the ""mask"" operation on the computed checksum"
67299dbda23f7e5639814ecf,"Writes a zero-terminated unary number to the output {@link ByteBuf}."
67299dbda23f7e5639814ed0,"Finish the encoding, close streams and write final {@link ByteBuf} to the channel."
67299dbda23f7e5639814ed1,"Update the CRC with a sequence of identical bytes."
67299dbda23f7e5639814ed2,"Validate the given HTTP header value by searching for any illegal characters."
67299dbda23f7e5639814ed3,"It skips any whitespace char and return the number of skipped bytes."
67299dbda23f7e5639814ed4,"Determine if this secret store currently exists"
67299dbda23f7e5639814ed5,"Determines whether the current writer is stale. It is stale if writes have been performed, but the last time it was written is further in the past than the flush interval."
67299dbda23f7e5639814ed6,"Combines the provided list of settings with the settings that are common to all input plugins ignoring any that are already present in the provided list."
67299dbda23f7e5639814ed7,"Parse the supplied expression and then create a string representation of the resultant AST, it should be the same as the original expression."
67299dbda23f7e5639814ed8,"Check the origin and determine the origin for the response."
67299dbda23f7e5639814ed9,"Encode all characters that are either illegal, or have any reserved meaning, anywhere within a URI, as defined in <a href=""https://tools.ietf.org/html/rfc3986"">RFC 3986</a>."
67299dbda23f7e5639814eda,"Decode the supplied URI string and strips any extraneous portion after a ';'."
67299dbda23f7e5639814edb,"This implementation checks for a JSTL time zone attribute in page, request, session or application scope; if not found, returns {@code null}."
67299dbda23f7e5639814edc,"Determine whether the given bean should be proxied with its target class rather than its interfaces."
67299dbda23f7e5639814edd,"Set by the creator of this advice object if the argument names are known."
67299dbda23f7e5639814ede,"Set the given text directly as content in non-multipart mode or as default body part in multipart mode."
67299dbda23f7e5639814edf,"Determine whether there are currently thread-bound credentials, using them if available, falling back to the statically specified username and password (i.e. values of the bean properties) otherwise."
67299dbda23f7e5639814ee0,"Skip one ore more EOL characters at the start of the given ByteBuffer."
67299dbda23f7e5639814ee1,"Connect and notify the given {@link StompSessionHandler} when connected on the STOMP level."
67299dbda23f7e5639814ee2,"Return the TimeZone associated with the current thread, if any, or the system default TimeZone otherwise."
67299dbda23f7e5639814ee3,"This implementation returns a JtaTransactionObject instance for the JTA UserTransaction."
67299dbda23f7e5639814ee4,"Checks whether all the data buffers allocated by this factory have also been released."
67299dbda23f7e5639814ee5,"Increase the indentation level."
67299dbda23f7e5639814ee6,"Check whether the given array of enum constants contains a constant with the given name, ignoring case when determining a match."
67299dbda23f7e5639814ee7,"Try to consume the {@link #START_COMMENT} token."
67299dbda23f7e5639814ee8,"Given a language, gets the best choice from the apps list of supported languages and the Systems set of languages."
67299dbda23f7e5639814ee9,"Attempts to cancel the given notification. If the notification is allowed to be displayed as a bubble, we do not cancel it."
67299dbda23f7e5639814eea,"Get the yaw euler angle in radians, which is the rotation around the y axis. Requires that this quaternion is normalized."
67299dbda23f7e5639814eeb,"Get the angle in radians of the rotation around the specified axis. The axis must be normalized."
67299dbda23f7e5639814eec,"Sets this matrix to a concatenation of translation, rotation and scale."
67299dbda23f7e5639814eed,"Postmultiplies this matrix with a scale matrix."
67299dbda23f7e5639814eee,"Ratio of circumradius to shortest edge as a measure of triangle quality."
67299dbda23f7e5639814eef,"Intersects the two line segments and returns the intersection point in intersection."
67299dbda23f7e5639814ef0,"Close approximation of the frequently-used trigonometric method atan2, using positive or negative degrees."
67299dbda23f7e5639814ef1,"Close approximation of the frequently-used trigonometric method atan2, using non-negative degrees only."
67299dbda23f7e5639814ef2,"Removes all touch focus listeners, sending a touchUp event to each listener. Listeners typically expect to receive a touchUp event when they have touch focus."
67299dbda23f7e5639814ef3,"If true, debug is enabled only for the first ascendant of the actor under the mouse that is a table."
67299dbda23f7e5639814ef4,"Removes an actor from this group and unfocuses it. Calls {@link #removeActor(Actor, boolean)} with true."
67299dbda23f7e5639814ef5,"Removes all children, actions, and listeners from this group."
67299dbda23f7e5639814ef6,"Sets the background drawable and adjusts the container's padding to match the background."
67299dbda23f7e5639814ef7,"Clears the map and reduces the size of the backing arrays to be the specified capacity / loadFactor, if they are larger."
67299dbda23f7e5639814ef8,"Returns the length of the run beginning at the specified position in the specified array and reverses the run if it is descending (ensuring that the run will always be ascending when the method returns)."
67299dbda23f7e5639814ef9,"Schedules a task to occur once as soon as possible, but not sooner than the start of the next frame."
67299dbda23f7e5639814efa,"Permanently scales the size of the emitter by scaling all its ranged values related to size."
67299dbda23f7e5639814efb,"Post-multiplies the current transformation with a rotation matrix represented by the given quaternion."
67299dbda23f7e5639814efc,"Changes the current animation by blending the new on top of the old during the transition time."
67299dbda23f7e5639814efd,"Queue an animation to be applied when the current is finished. If current is continuous it will be synced on next loop."
67299dbda23f7e5639814efe,"Return a subdirectory of the application temp."
67299dbda23f7e5639814eff,"Make an instance managed and persistent then return its ID."
67299dbda23f7e5639814f00,"Build a JDBC URL for the given {@link RunningService}."
67299dbda23f7e5639814f01,"Build a JDBC URL for the given {@link RunningService} and database."
67299dbda23f7e5639814f02,"Returns the value mapped by {@code name} if it exists and is a double or can be coerced to a double. Returns {@code NaN} otherwise."
67299dbda23f7e5639814f03,"Returns the value mapped by {@code name} if it exists and is an int or can be coerced to an int. Returns 0 otherwise."
67299dbda23f7e5639814f04,"Returns the value mapped by {@code name} if it exists and is a long or can be coerced to a long. Returns 0 otherwise."
67299dbda23f7e5639814f05,"Returns the value mapped by {@code name} if it exists, coercing it if necessary. Returns the empty string if no such mapping exists."
67299dbda23f7e5639814f06,"Add a directory to the content."
67299dbda23f7e5639814f07,"Write a file to the content."
67299dbda23f7e5639814f08,"Stops forever (not just this particular leadership session).Should be called only once throughout the life of the service."
67299dbda23f7e5639814f09,"Convert parameters from Catalog external table definition form to the SQL form used for a table macro and its function."
67299dbda23f7e5639814f0a,"Whether a rex is a string concatenation involving at least one an input field."
67299dbda23f7e5639814f0b,"Submits a {@link SqlQuery} to the MSQ API for execution. This method waits for the task to be accepted by the cluster and returns the status associated with the submitted task"
67299dbda23f7e5639814f0c,"Calculate the smallest power of two that is greater than or equal to provided value. Provided value should be positive."
67299dbda23f7e5639814f0d,"Produce a 64-bit hash value from a single long value."
67299dbda23f7e5639814f0e,"Produce a 32-bit hash value from a single long value."
67299dbda23f7e5639814f0f,"Open {@link NeoStores} with all possible stores. If some store does not exist it will <b>not</b> be created."
67299dbda23f7e5639814f10,"Decode a short string represented as a long[]"
67299dbda23f7e5639814f11,"Adds an end condition to this race. The race will end whenever an end condition is met or when there's one contestant failing (throwing any sort of exception)."
67299dbda23f7e5639814f12,"Generate next code point that is valid for composition of a string.Additional limitation on code point range is given by method argument."
67299dbda23f7e5639814f13,"Atomically unlock the currently held exclusive lock, and take a write lock."
67299dbda23f7e5639814f14,"Get the current ref-count. Useful for checking if this PagedFile should be considered unmapped."
67299dbda23f7e5639814f15,"Remove the mapping of the given filePageId from the translation table, and return the evicted page object."
67299dbda23f7e5639814f16,"Clears the high-level change marks."
67299dbda23f7e5639814f17,"Creates a new channel for the specified version - assumes the backing file already exists. Verifies the header is complete."
67299dbda23f7e5639814f18,"Accumulated transaction waiting time that includes waiting time of all already executed queries plus waiting time of currently executed query."
67299dbda23f7e5639814f19,"Close specific {@link IndexPopulation index population}, closing backing {@link IndexPopulator index populator}, keeping it in {@link InternalIndexState#POPULATING populating state}."
67299dbda23f7e5639814f1a,"Get a PhysicalLogVersionedStoreChannel to log on file(0).Shortcut for the most common use, see {@link #logChannel(Path)} for other files."
67299dbda23f7e5639814f1b,"Non-blocking call. Releases the write lock on this latch."
67299dbda23f7e5639814f1c,"Check out of bounds for cursor. If out of bounds, check if seeker has been closed and throw exception accordingly"
67299dbda23f7e5639814f1d,"Writes GSP at the given {@code offset}, the two fields (generation, pointer) + a checksum will be written."
67299dbda23f7e5639814f1e,"Bump unstable generation, increasing the gap between stable and unstable generation. All pointers and tree nodes with generation in this gap are considered to be 'crashed' and will be cleaned up by {@link CleanupJob} created in {@link #createCleanupJob(RecoveryCleanupWorkCollector, boolean)}."
67299dbda23f7e5639814f1f,"Normalize parts so that nanos < NANOS_PER_SECOND seconds < SECONDS_PER_DAY Days are not normalized to months because the big variance in days/month."
67299dbda23f7e5639814f20,"Parse command line arguments, including environmental variable fallbacks."
67299dbda23f7e5639814f21,"Convenience method which only prints the given text to the output stream if the format set is {@link Format#PLAIN}."
67299dbda23f7e5639814f22,"Returns true if inside a quote, false otherwise"
67299dbda23f7e5639814f23,"Raises the priority for an entry."
67299dbda23f7e5639814f24,"Internal helper function. This removes y's child x and moves x to the root list."
67299dbda23f7e5639814f25," Release the latch, thereby unblocking all current and future calls to {@link #await()}."
67299dbda23f7e5639814f26,"Apply the given work to the material in a thread-safe way, possibly by combining it with other work."
67299dbda23f7e5639814f27,"End-user friendly representation of the store version part of the ID."
67299dbda23f7e5639814f28,"@return the degree (i.e. number of relationships on the specific node)."
67299dbda23f7e5639814f29,"Disable all of the given commands, by setting their probability factors to zero."
67299dbda23f7e5639814f2a,"Run a single iteration with the current harness configuration."
