_id,HelpComSummary
67299dbda23f7e5639814eeb,"Returns the angle around a given axis in radians."
67299dbda23f7e5639814eec,"Sets this affine transform to a translation, rotation and scale based on the given parameters."
67299dbda23f7e5639814eed,"Scales the current affine transformation by the specified 2D vector."
67299dbda23f7e5639814eee,"Computes the quality of a triangle given its vertices."
67299dbda23f7e5639814eef,"Checks if two line segments intersect and returns the intersection point. The line segments are defined by their end points `p1`, `p2` and `p3`, `p4`. The intersection point is stored in the provided `intersection` vector, if not null."
67299dbda23f7e5639814ef0,"Returns the angle in degrees from the positive x-axis to the point (x, y)."
67299dbda23f7e5639814ef1,"Computes the angle in degrees between the positive x-axis of a plane and the point given by the coordinates (`x`, `y`) on it, with the angle measured clockwise from the positive x-axis. The result is always between 0 and 360 degrees (inclusive), and handles special cases such as division by zero or NaN inputs."
67299dbda23f7e5639814ef2,"Cancels all current touch focuses, allowing for concurrent modification."
67299dbda23f7e5639814ef3,"Sets the debug table under mouse flag, enabling or disabling debug drawing for the table under the mouse cursor."
67299dbda23f7e5639814ef4,"Removes the specified actor."
67299dbda23f7e5639814ef5,"Clears the current state and optionally unfocuses children, then removes all child actors."
67299dbda23f7e5639814ef6,"Sets the background of this container to the specified drawable, adjusting padding accordingly."
67299dbda23f7e5639814ef7,"Clears the map and resizes it to a capacity that can hold up to maximumCapacity entries, maintaining the specified load factor."
67299dbda23f7e5639814ef8,"Counts and makes ascending a run in the given array."
67299dbda23f7e5639814ef9,"Posts a task to be executed immediately without any delay or interval, and with no repeat count."
67299dbda23f7e5639814efa,"Scales the size of an object by a uniform factor."
67299dbda23f7e5639814efb,"Rotates the current object by applying the provided Quaternion rotation to its transformation."
67299dbda23f7e5639814efc,"Animates the given animation with specified parameters and returns an AnimationDesc object."
67299dbda23f7e5639814efd,"Queues the specified animation with the given offset, duration, loop count, and speed, optionally triggering an animation listener, after a specified transition time has elapsed."
67299dbda23f7e5639814efe,"Returns a `File` object representing the specified subdirectory within the base path, creating it if necessary."
67299dbda23f7e5639814eff,"Persists the given entity and returns its ID."
67299dbda23f7e5639814f00,"Constructs a JDBC URL for the given running service using default database settings."
67299dbda23f7e5639814f01,"Constructs a JDBC URL for the given running service and database."
67299dbda23f7e5639814f02,"Returns the value associated with the given key as a double, or Double.NaN if no such mapping exists."
67299dbda23f7e5639814f03,"Returns an optional integer value associated with the given name, defaulting to 0 if not found or not an integer."
67299dbda23f7e5639814f04,"Returns the long value associated with the given key if it exists, otherwise returns 0."
67299dbda23f7e5639814f05,"Returns the value associated with a key as a string, using an empty string as a fallback if the key is not present or its value is null."
67299dbda23f7e5639814f06,"Creates a new directory with the specified name and owner in the archive using default permissions (0755)."
67299dbda23f7e5639814f07,"Creates a file with default permissions (0644) in the archive."
67299dbda23f7e5639814f08,"Stops the current lifecycle, unregistering the overlord leader selector listener and stopping the leader lifecycle if this instance is currently a leader."
67299dbda23f7e5639814f09,"Converts a TableFunction's parameters into a list of FunctionParameters in the Calcite format."
67299dbda23f7e5639814f0a,"Checks if the given RexNode represents a non-trivial string concatenation operation."
67299dbda23f7e5639814f0b,"Submits an MSQ task successfully and returns its status."
67299dbda23f7e5639814f0c,"Returns the smallest power of two that is greater than or equal to the given value."
67299dbda23f7e5639814f0d,"Calculates the hash of a single `long` value, using an initial seed of 0."
67299dbda23f7e5639814f0e,"Computes the hash of a single long value and returns it as an integer."
67299dbda23f7e5639814f0f,"Opens all available Neo4j stores, creating the database directory if necessary."
67299dbda23f7e5639814f10,"Decodes a PropertyBlock into a TextValue representation."
67299dbda23f7e5639814f11,"Sets one or more end conditions for this race, allowing it to be terminated when any of the provided conditions are met."
67299dbda23f7e5639814f12,"Returns a randomly generated valid Unicode code point within the range from {@link #minCodePoint()} to the specified maximum code point."
67299dbda23f7e5639814f13,"Releases an exclusive lock and acquires a write lock at the specified address, updating the state accordingly."
67299dbda23f7e5639814f14,"Returns the current reference count of this object."
67299dbda23f7e5639814f15,"Evicts a page from the translation table."
67299dbda23f7e5639814f16,"Clears the high-level changed chunks in the chunkChangedArray based on the provided density of nodes."
67299dbda23f7e5639814f17,"Creates a log channel for an existing physical log version."
67299dbda23f7e5639814f18,"Returns the total waiting time in nanoseconds, including any additional waiting time from a currently executing query."
67299dbda23f7e5639814f19,"Stops the specified index population and checks if it's necessary to stop the store scan when all populations are empty."
67299dbda23f7e5639814f1a,"Returns a PhysicalLogVersionedStoreChannel instance associated with the first log file."
67299dbda23f7e5639814f1b,"Releases the write lock on this latch."
67299dbda23f7e5639814f1c,"Checks if the cursor is out of bounds and throws a TreeInconsistencyException if it is, also checks if the seeker has been closed and throws an IllegalStateException if so."
67299dbda23f7e5639814f1d,"Writes a generation and pointer to the given PageCursor, performing validation on both values before writing."
67299dbda23f7e5639814f1e,"Increments the unstable generation component of the current generation."
67299dbda23f7e5639814f1f,"Normalizes the duration by adjusting days, seconds, and nanoseconds to be within their respective valid ranges."
67299dbda23f7e5639814f20,"Parses command line arguments and returns a CliArgs object, throwing an ArgumentParserException if parsing fails."
67299dbda23f7e5639814f21,"Prints the provided text only if the current format is plain."
67299dbda23f7e5639814f22,"Checks whether the given string is within quotes, not being part of a comment."
67299dbda23f7e5639814f23,"Decreases the key of a node in the Fibonacci heap."
